월별,시간별,항목,2021 년
10월,12시,소매업; 자동차 제외,1348
10월,12시,육상운송 및 파이프라인 운송업,1157
10월,12시,수상 운송업,1166
10월,12시,항공 운송업,1336
10월,12시,창고 및 운송관련 서비스업,1169
10월,12시,숙박업,1033
10월,12시,음식점 및 주점업,1224
10월,12시,출판업,1100
10월,12시,영상/ 오디오 기록물 제작 및 배급업,1325
10월,12시,방송업,1136
10월,12시,통신업,1052
10월,12시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1024
10월,12시,정보서비스업,1082
10월,12시,금융업,1465
10월,12시,보험 및 연금업,1418
10월,12시,금융 및 보험 관련 서비스업,1317
10월,12시,부동산업,1306
10월,12시,연구개발업,1163
10월,12시,전문서비스업,1307
10월,12시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1220
10월,12시,기타 전문/ 과학 및 기술 서비스업,1280
10월,12시,사업시설 관리 및 조경 서비스업,1255
10월,12시,사업지원 서비스업,1323
10월,12시,임대업;부동산 제외,1358
10월,12시,공공행정/ 국방 및 사회보장 행정,1214
10월,12시,교육 서비스업,1575
10월,12시,보건업,1314
10월,12시,사회복지 서비스업,1194
10월,12시,창작/ 예술 및 여가관련 서비스업,1321
10월,12시,스포츠 및 오락관련 서비스업,1049
10월,12시,협회 및 단체,1132
10월,12시,개인 및 소비용품 수리업,1769
10월,12시,기타 개인 서비스업,1360
10월,12시,가구내 고용활동,1188
10월,12시,국제 및 외국기관,1120
10월,13시,농업,1038
10월,13시,임업,1094
10월,13시,어업,1007
10월,13시,석탄/ 원유 및 천연가스 광업,1244
10월,13시,금속 광업,956
10월,13시,비금속광물 광업;연료용 제외,934
10월,13시,광업 지원 서비스업,1164
10월,13시,식료품 제조업,1195
10월,13시,음료 제조업,1051
10월,13시,담배 제조업,1167
10월,13시,섬유제품 제조업; 의복제외,1089
10월,13시,의복/ 의복액세서리 및 모피제품 제조업,1474
10월,13시,가죽/ 가방 및 신발 제조업,1273
10월,13시,목재 및 나무제품 제조업;가구제외,1038
10월,13시,펄프/ 종이 및 종이제품 제조업,1008
10월,13시,인쇄 및 기록매체 복제업,1182
10월,13시,코크스/ 연탄 및 석유정제품 제조업,1001
10월,13시,화학물질 및 화학제품 제조업;의약품 제외,1036
10월,13시,의료용 물질 및 의약품 제조업,1193
10월,13시,고무제품 및 플라스틱제품 제조업,1091
10월,13시,비금속 광물제품 제조업,1043
10월,13시,1차 금속 제조업,933
10월,13시,금속가공제품 제조업;기계 및 가구 제외,1096
10월,13시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1024
10월,13시,의료/ 정밀/ 광학기기 및 시계 제조업,997
10월,13시,전기장비 제조업,1041
10월,13시,기타 기계 및 장비 제조업,1150
10월,13시,자동차 및 트레일러 제조업,1090
10월,13시,기타 운송장비 제조업,1021
10월,13시,가구 제조업,1192
10월,13시,기타 제품 제조업,1176
10월,13시,산업용 기계 및 장비 수리업,1224
10월,13시,전기/ 가스/ 증기 및 공기조절 공급업,1026
10월,13시,수도사업,1013
10월,13시,하수/ 폐수 및 분뇨 처리업,1020
10월,13시,폐기물 수집운반/ 처리 및 원료재생업,927
10월,13시,환경 정화 및 복원업,1382
10월,13시,종합 건설업,1104
10월,13시,전문직별 공사업,1082
10월,13시,자동차 및 부품 판매업,1418
10월,13시,도매 및 상품중개업,1268
10월,13시,소매업; 자동차 제외,1365
10월,13시,육상운송 및 파이프라인 운송업,1117
10월,13시,수상 운송업,1087
10월,13시,항공 운송업,1270
10월,13시,창고 및 운송관련 서비스업,1126
10월,13시,숙박업,1036
10월,13시,음식점 및 주점업,1317
10월,13시,출판업,1081
10월,13시,영상/ 오디오 기록물 제작 및 배급업,1334
10월,13시,방송업,1116
10월,13시,통신업,1053
10월,13시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1023
10월,13시,정보서비스업,1076
10월,13시,금융업,1453
10월,13시,보험 및 연금업,1388
10월,13시,금융 및 보험 관련 서비스업,1307
10월,13시,부동산업,1297
10월,13시,연구개발업,1167
10월,13시,전문서비스업,1245
10월,13시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1135
10월,13시,기타 전문/ 과학 및 기술 서비스업,1269
10월,13시,사업시설 관리 및 조경 서비스업,1189
10월,13시,사업지원 서비스업,1294
10월,13시,임대업;부동산 제외,1312
10월,13시,공공행정/ 국방 및 사회보장 행정,1169
10월,13시,교육 서비스업,1549
10월,13시,보건업,1277
10월,13시,사회복지 서비스업,1181
10월,13시,창작/ 예술 및 여가관련 서비스업,1296
10월,13시,스포츠 및 오락관련 서비스업,1063
10월,13시,협회 및 단체,1069
10월,13시,개인 및 소비용품 수리업,1393
10월,13시,기타 개인 서비스업,1315
10월,13시,가구내 고용활동,1150
10월,13시,국제 및 외국기관,1116
10월,14시,농업,1054
10월,14시,임업,1146
10월,14시,어업,999
10월,14시,석탄/ 원유 및 천연가스 광업,1281
10월,14시,금속 광업,1375
10월,14시,비금속광물 광업;연료용 제외,1455
10월,14시,광업 지원 서비스업,1418
10월,14시,식료품 제조업,1247
10월,14시,음료 제조업,1132
10월,14시,담배 제조업,1111
10월,14시,섬유제품 제조업; 의복제외,1106
10월,14시,의복/ 의복액세서리 및 모피제품 제조업,1462
10월,14시,가죽/ 가방 및 신발 제조업,1511
10월,14시,목재 및 나무제품 제조업;가구제외,1287
10월,14시,펄프/ 종이 및 종이제품 제조업,1035
10월,14시,인쇄 및 기록매체 복제업,1381
10월,14시,코크스/ 연탄 및 석유정제품 제조업,1004
10월,14시,화학물질 및 화학제품 제조업;의약품 제외,1052
10월,14시,의료용 물질 및 의약품 제조업,1209
10월,14시,고무제품 및 플라스틱제품 제조업,1166
10월,14시,비금속 광물제품 제조업,1049
10월,14시,1차 금속 제조업,980
10월,14시,금속가공제품 제조업;기계 및 가구 제외,1332
10월,14시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1033
10월,14시,의료/ 정밀/ 광학기기 및 시계 제조업,1024
10월,14시,전기장비 제조업,1123
10월,14시,기타 기계 및 장비 제조업,1330
10월,14시,자동차 및 트레일러 제조업,1206
10월,14시,기타 운송장비 제조업,1366
10월,14시,가구 제조업,1507
10월,14시,기타 제품 제조업,1348
10월,14시,산업용 기계 및 장비 수리업,1356
10월,14시,전기/ 가스/ 증기 및 공기조절 공급업,1007
10월,14시,수도사업,994
10월,14시,하수/ 폐수 및 분뇨 처리업,1013
10월,14시,폐기물 수집운반/ 처리 및 원료재생업,1370
10월,14시,환경 정화 및 복원업,1318
10월,14시,종합 건설업,1139
10월,14시,전문직별 공사업,1183
10월,14시,자동차 및 부품 판매업,1538
10월,14시,도매 및 상품중개업,1359
10월,14시,소매업; 자동차 제외,1368
10월,14시,육상운송 및 파이프라인 운송업,1120
10월,14시,수상 운송업,1219
10월,14시,항공 운송업,1339
10월,14시,창고 및 운송관련 서비스업,1165
10월,14시,숙박업,1036
10월,14시,음식점 및 주점업,1301
10월,14시,출판업,1101
10월,14시,영상/ 오디오 기록물 제작 및 배급업,1355
10월,14시,방송업,1133
10월,14시,통신업,1057
10월,14시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1027
10월,14시,정보서비스업,1082
10월,14시,금융업,1462
10월,14시,보험 및 연금업,1408
10월,14시,금융 및 보험 관련 서비스업,1324
10월,14시,부동산업,1317
10월,14시,연구개발업,1168
10월,14시,전문서비스업,1307
10월,14시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1225
10월,14시,기타 전문/ 과학 및 기술 서비스업,1282
10월,14시,사업시설 관리 및 조경 서비스업,1265
10월,14시,사업지원 서비스업,1332
10월,14시,임대업;부동산 제외,1411
10월,14시,공공행정/ 국방 및 사회보장 행정,1211
10월,14시,교육 서비스업,1580
10월,14시,보건업,1257
10월,14시,사회복지 서비스업,1129
10월,14시,창작/ 예술 및 여가관련 서비스업,1338
10월,14시,스포츠 및 오락관련 서비스업,1070
10월,14시,협회 및 단체,1059
10월,14시,개인 및 소비용품 수리업,1634
10월,14시,기타 개인 서비스업,1300
10월,14시,가구내 고용활동,1107
10월,14시,국제 및 외국기관,1112
10월,15시,농업,1065
10월,15시,임업,1200
10월,15시,어업,993
10월,15시,석탄/ 원유 및 천연가스 광업,1271
10월,15시,금속 광업,1463
10월,15시,비금속광물 광업;연료용 제외,1711
10월,15시,광업 지원 서비스업,1435
10월,15시,식료품 제조업,1273
10월,15시,음료 제조업,1171
10월,15시,담배 제조업,1098
10월,15시,섬유제품 제조업; 의복제외,1122
10월,15시,의복/ 의복액세서리 및 모피제품 제조업,1601
10월,15시,가죽/ 가방 및 신발 제조업,1535
10월,15시,목재 및 나무제품 제조업;가구제외,1330
10월,15시,펄프/ 종이 및 종이제품 제조업,1056
10월,15시,인쇄 및 기록매체 복제업,1515
10월,15시,코크스/ 연탄 및 석유정제품 제조업,1006
10월,15시,화학물질 및 화학제품 제조업;의약품 제외,1062
10월,15시,의료용 물질 및 의약품 제조업,1224
10월,15시,고무제품 및 플라스틱제품 제조업,1196
10월,15시,비금속 광물제품 제조업,1056
10월,15시,1차 금속 제조업,980
10월,15시,금속가공제품 제조업;기계 및 가구 제외,1393
10월,15시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1039
10월,15시,의료/ 정밀/ 광학기기 및 시계 제조업,1040
10월,15시,전기장비 제조업,1179
10월,15시,기타 기계 및 장비 제조업,1383
10월,15시,자동차 및 트레일러 제조업,1234
10월,15시,기타 운송장비 제조업,1421
10월,15시,가구 제조업,1681
10월,15시,기타 제품 제조업,1408
10월,15시,산업용 기계 및 장비 수리업,1395
10월,15시,전기/ 가스/ 증기 및 공기조절 공급업,988
10월,15시,수도사업,983
10월,15시,하수/ 폐수 및 분뇨 처리업,1014
10월,15시,폐기물 수집운반/ 처리 및 원료재생업,1440
10월,15시,환경 정화 및 복원업,1197
10월,15시,종합 건설업,1132
10월,15시,전문직별 공사업,1121
10월,15시,자동차 및 부품 판매업,1561
10월,15시,도매 및 상품중개업,1390
10월,15시,소매업; 자동차 제외,1373
10월,15시,육상운송 및 파이프라인 운송업,1192
10월,15시,수상 운송업,1207
10월,15시,항공 운송업,1366
10월,15시,창고 및 운송관련 서비스업,1179
10월,15시,숙박업,1038
10월,15시,음식점 및 주점업,1241
10월,15시,출판업,1112
10월,15시,영상/ 오디오 기록물 제작 및 배급업,1380
10월,15시,방송업,1148
10월,15시,통신업,1058
10월,15시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1029
10월,15시,정보서비스업,1091
10월,15시,금융업,1448
10월,15시,보험 및 연금업,1406
10월,15시,금융 및 보험 관련 서비스업,1318
10월,15시,부동산업,1330
10월,15시,연구개발업,1177
10월,15시,전문서비스업,1327
10월,15시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1273
10월,15시,기타 전문/ 과학 및 기술 서비스업,1293
10월,15시,사업시설 관리 및 조경 서비스업,1286
10월,15시,사업지원 서비스업,1351
10월,15시,임대업;부동산 제외,1420
10월,15시,공공행정/ 국방 및 사회보장 행정,1209
10월,15시,교육 서비스업,1515
10월,15시,보건업,1270
10월,15시,사회복지 서비스업,1086
10월,15시,창작/ 예술 및 여가관련 서비스업,1355
10월,15시,스포츠 및 오락관련 서비스업,1086
10월,15시,협회 및 단체,1054
10월,15시,개인 및 소비용품 수리업,1762
10월,15시,기타 개인 서비스업,1300
10월,15시,가구내 고용활동,1126
10월,15시,국제 및 외국기관,1102
10월,16시,농업,1059
10월,16시,임업,1193
10월,16시,어업,988
10월,16시,석탄/ 원유 및 천연가스 광업,878
10월,16시,금속 광업,1421
10월,16시,비금속광물 광업;연료용 제외,1513
10월,16시,광업 지원 서비스업,1401
10월,16시,식료품 제조업,1242
10월,16시,음료 제조업,1152
10월,16시,담배 제조업,1169
10월,16시,섬유제품 제조업; 의복제외,1117
10월,16시,의복/ 의복액세서리 및 모피제품 제조업,1601
10월,16시,가죽/ 가방 및 신발 제조업,1485
10월,16시,목재 및 나무제품 제조업;가구제외,1299
10월,16시,펄프/ 종이 및 종이제품 제조업,1060
10월,16시,인쇄 및 기록매체 복제업,1495
10월,16시,코크스/ 연탄 및 석유정제품 제조업,1006
10월,16시,화학물질 및 화학제품 제조업;의약품 제외,1057
10월,16시,의료용 물질 및 의약품 제조업,1211
10월,16시,고무제품 및 플라스틱제품 제조업,1202
10월,16시,비금속 광물제품 제조업,1074
10월,16시,1차 금속 제조업,982
10월,16시,금속가공제품 제조업;기계 및 가구 제외,1354
10월,16시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1038
10월,16시,의료/ 정밀/ 광학기기 및 시계 제조업,1053
10월,16시,전기장비 제조업,1126
10월,16시,기타 기계 및 장비 제조업,1353
10월,16시,자동차 및 트레일러 제조업,1210
10월,16시,기타 운송장비 제조업,1357
10월,16시,가구 제조업,1626
10월,16시,기타 제품 제조업,1376
10월,16시,산업용 기계 및 장비 수리업,1394
10월,16시,전기/ 가스/ 증기 및 공기조절 공급업,969
10월,16시,수도사업,986
10월,16시,하수/ 폐수 및 분뇨 처리업,1018
10월,16시,폐기물 수집운반/ 처리 및 원료재생업,1350
10월,16시,환경 정화 및 복원업,1092
10월,16시,종합 건설업,1123
10월,16시,전문직별 공사업,1092
10월,16시,자동차 및 부품 판매업,1546
10월,16시,도매 및 상품중개업,1353
10월,16시,소매업; 자동차 제외,1371
10월,16시,육상운송 및 파이프라인 운송업,1184
10월,16시,수상 운송업,1202
10월,16시,항공 운송업,1321
10월,16시,창고 및 운송관련 서비스업,1169
10월,16시,숙박업,1040
10월,16시,음식점 및 주점업,1201
10월,16시,출판업,1116
10월,16시,영상/ 오디오 기록물 제작 및 배급업,1374
10월,16시,방송업,1143
10월,16시,통신업,1058
10월,16시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1028
10월,16시,정보서비스업,1093
10월,16시,금융업,1423
10월,16시,보험 및 연금업,1386
10월,16시,금융 및 보험 관련 서비스업,1307
10월,16시,부동산업,1319
10월,16시,연구개발업,1181
10월,16시,전문서비스업,1296
10월,16시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1233
10월,16시,기타 전문/ 과학 및 기술 서비스업,1268
10월,16시,사업시설 관리 및 조경 서비스업,1274
10월,16시,사업지원 서비스업,1339
10월,16시,임대업;부동산 제외,1425
10월,16시,공공행정/ 국방 및 사회보장 행정,1211
10월,16시,교육 서비스업,1386
10월,16시,보건업,1262
10월,16시,사회복지 서비스업,1120
10월,16시,창작/ 예술 및 여가관련 서비스업,1364
10월,16시,스포츠 및 오락관련 서비스업,1087
10월,16시,협회 및 단체,1045
10월,16시,개인 및 소비용품 수리업,1742
10월,16시,기타 개인 서비스업,1280
10월,16시,가구내 고용활동,1147
10월,16시,국제 및 외국기관,1080
10월,17시,농업,1050
10월,17시,임업,1185
10월,17시,어업,984
10월,17시,석탄/ 원유 및 천연가스 광업,774
10월,17시,금속 광업,1270
10월,17시,비금속광물 광업;연료용 제외,1592
10월,17시,광업 지원 서비스업,1311
10월,17시,식료품 제조업,1203
10월,17시,음료 제조업,1126
10월,17시,담배 제조업,1148
10월,17시,섬유제품 제조업; 의복제외,1100
10월,17시,의복/ 의복액세서리 및 모피제품 제조업,1577
10월,17시,가죽/ 가방 및 신발 제조업,1381
10월,17시,목재 및 나무제품 제조업;가구제외,1265
10월,17시,펄프/ 종이 및 종이제품 제조업,1058
10월,17시,인쇄 및 기록매체 복제업,1463
10월,17시,코크스/ 연탄 및 석유정제품 제조업,1004
10월,17시,화학물질 및 화학제품 제조업;의약품 제외,1052
10월,17시,의료용 물질 및 의약품 제조업,1186
10월,17시,고무제품 및 플라스틱제품 제조업,1174
10월,17시,비금속 광물제품 제조업,999
10월,17시,1차 금속 제조업,986
10월,17시,금속가공제품 제조업;기계 및 가구 제외,1311
10월,17시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1036
10월,17시,의료/ 정밀/ 광학기기 및 시계 제조업,1048
10월,17시,전기장비 제조업,1129
10월,17시,기타 기계 및 장비 제조업,1320
10월,17시,자동차 및 트레일러 제조업,1192
10월,17시,기타 운송장비 제조업,1331
10월,17시,가구 제조업,1586
10월,17시,기타 제품 제조업,1336
10월,17시,산업용 기계 및 장비 수리업,1406
10월,17시,전기/ 가스/ 증기 및 공기조절 공급업,957
10월,17시,수도사업,988
10월,17시,하수/ 폐수 및 분뇨 처리업,1022
10월,17시,폐기물 수집운반/ 처리 및 원료재생업,1313
10월,17시,환경 정화 및 복원업,1094
10월,17시,종합 건설업,1118
10월,17시,전문직별 공사업,1077
10월,17시,자동차 및 부품 판매업,1518
10월,17시,도매 및 상품중개업,1342
10월,17시,소매업; 자동차 제외,1369
10월,17시,육상운송 및 파이프라인 운송업,1217
10월,17시,수상 운송업,1184
10월,17시,항공 운송업,1268
10월,17시,창고 및 운송관련 서비스업,1166
10월,17시,숙박업,1051
10월,17시,음식점 및 주점업,1243
10월,17시,출판업,1106
10월,17시,영상/ 오디오 기록물 제작 및 배급업,1370
10월,17시,방송업,1144
10월,17시,통신업,1056
10월,17시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1027
10월,17시,정보서비스업,1087
10월,17시,금융업,1382
10월,17시,보험 및 연금업,1354
10월,17시,금융 및 보험 관련 서비스업,1278
10월,17시,부동산업,1320
10월,17시,연구개발업,1167
10월,17시,전문서비스업,1289
10월,17시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1226
10월,17시,기타 전문/ 과학 및 기술 서비스업,1222
10월,17시,사업시설 관리 및 조경 서비스업,1245
10월,17시,사업지원 서비스업,1334
10월,17시,임대업;부동산 제외,1360
10월,17시,공공행정/ 국방 및 사회보장 행정,1214
10월,17시,교육 서비스업,1184
10월,17시,보건업,1239
10월,17시,사회복지 서비스업,1104
10월,17시,창작/ 예술 및 여가관련 서비스업,1362
10월,17시,스포츠 및 오락관련 서비스업,1098
10월,17시,협회 및 단체,1039
10월,17시,개인 및 소비용품 수리업,1708
10월,17시,기타 개인 서비스업,1254
10월,17시,가구내 고용활동,1166
10월,17시,국제 및 외국기관,1045
10월,18시,농업,1043
10월,18시,임업,1102
10월,18시,어업,991
10월,18시,석탄/ 원유 및 천연가스 광업,1095
10월,18시,금속 광업,1077
10월,18시,비금속광물 광업;연료용 제외,1118
10월,18시,광업 지원 서비스업,1057
10월,18시,식료품 제조업,1104
10월,18시,음료 제조업,1041
10월,18시,담배 제조업,1085
10월,18시,섬유제품 제조업; 의복제외,1073
10월,18시,의복/ 의복액세서리 및 모피제품 제조업,1463
10월,18시,가죽/ 가방 및 신발 제조업,1152
10월,18시,목재 및 나무제품 제조업;가구제외,1091
10월,18시,펄프/ 종이 및 종이제품 제조업,1037
10월,18시,인쇄 및 기록매체 복제업,1289
10월,18시,코크스/ 연탄 및 석유정제품 제조업,1002
10월,18시,화학물질 및 화학제품 제조업;의약품 제외,1024
10월,18시,의료용 물질 및 의약품 제조업,1083
10월,18시,고무제품 및 플라스틱제품 제조업,1080
10월,18시,비금속 광물제품 제조업,977
10월,18시,1차 금속 제조업,963
10월,18시,금속가공제품 제조업;기계 및 가구 제외,1098
10월,18시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1019
10월,18시,의료/ 정밀/ 광학기기 및 시계 제조업,1003
10월,18시,전기장비 제조업,983
10월,18시,기타 기계 및 장비 제조업,1148
10월,18시,자동차 및 트레일러 제조업,1070
10월,18시,기타 운송장비 제조업,1091
10월,18시,가구 제조업,1274
10월,18시,기타 제품 제조업,1164
10월,18시,산업용 기계 및 장비 수리업,1292
10월,18시,전기/ 가스/ 증기 및 공기조절 공급업,963
10월,18시,수도사업,1025
10월,18시,하수/ 폐수 및 분뇨 처리업,1033
10월,18시,폐기물 수집운반/ 처리 및 원료재생업,1037
10월,18시,환경 정화 및 복원업,1151
10월,18시,종합 건설업,1132
10월,18시,전문직별 공사업,1036
10월,18시,자동차 및 부품 판매업,1418
10월,18시,도매 및 상품중개업,1218
10월,18시,소매업; 자동차 제외,1377
10월,18시,육상운송 및 파이프라인 운송업,1296
10월,18시,수상 운송업,1106
10월,18시,항공 운송업,1153
10월,18시,창고 및 운송관련 서비스업,1140
10월,18시,숙박업,1093
10월,18시,음식점 및 주점업,1391
10월,18시,출판업,1085
10월,18시,영상/ 오디오 기록물 제작 및 배급업,1357
10월,18시,방송업,1129
10월,18시,통신업,1049
10월,18시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1023
10월,18시,정보서비스업,1073
10월,18시,금융업,1294
10월,18시,보험 및 연금업,1276
10월,18시,금융 및 보험 관련 서비스업,1216
10월,18시,부동산업,1319
10월,18시,연구개발업,1128
10월,18시,전문서비스업,1261
10월,18시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1153
10월,18시,기타 전문/ 과학 및 기술 서비스업,1126
10월,18시,사업시설 관리 및 조경 서비스업,1188
10월,18시,사업지원 서비스업,1286
10월,18시,임대업;부동산 제외,1313
10월,18시,공공행정/ 국방 및 사회보장 행정,1184
10월,18시,교육 서비스업,989
10월,18시,보건업,1137
10월,18시,사회복지 서비스업,1059
10월,18시,창작/ 예술 및 여가관련 서비스업,1290
10월,18시,스포츠 및 오락관련 서비스업,1279
10월,18시,협회 및 단체,1039
10월,18시,개인 및 소비용품 수리업,1518
10월,18시,기타 개인 서비스업,1222
10월,18시,가구내 고용활동,1204
10월,18시,국제 및 외국기관,1029
10월,19시,농업,1032
10월,19시,임업,1055
10월,19시,어업,1001
10월,19시,석탄/ 원유 및 천연가스 광업,1248
10월,19시,금속 광업,892
10월,19시,비금속광물 광업;연료용 제외,742
10월,19시,광업 지원 서비스업,864
10월,19시,식료품 제조업,1004
10월,19시,음료 제조업,1015
10월,19시,담배 제조업,1046
10월,19시,섬유제품 제조업; 의복제외,1009
10월,19시,의복/ 의복액세서리 및 모피제품 제조업,1222
10월,19시,가죽/ 가방 및 신발 제조업,973
10월,19시,목재 및 나무제품 제조업;가구제외,998
10월,19시,펄프/ 종이 및 종이제품 제조업,1011
10월,19시,인쇄 및 기록매체 복제업,1079
10월,19시,코크스/ 연탄 및 석유정제품 제조업,1005
10월,19시,화학물질 및 화학제품 제조업;의약품 제외,1002
10월,19시,의료용 물질 및 의약품 제조업,992
10월,19시,고무제품 및 플라스틱제품 제조업,1017
10월,19시,비금속 광물제품 제조업,926
10월,19시,1차 금속 제조업,961
10월,19시,금속가공제품 제조업;기계 및 가구 제외,1017
10월,19시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,1006
10월,19시,의료/ 정밀/ 광학기기 및 시계 제조업,988
10월,19시,전기장비 제조업,941
10월,19시,기타 기계 및 장비 제조업,1061
10월,19시,자동차 및 트레일러 제조업,1059
10월,19시,기타 운송장비 제조업,937
10월,19시,가구 제조업,1096
10월,19시,기타 제품 제조업,1045
10월,19시,산업용 기계 및 장비 수리업,1085
10월,19시,전기/ 가스/ 증기 및 공기조절 공급업,982
10월,19시,수도사업,1069
10월,19시,하수/ 폐수 및 분뇨 처리업,1038
10월,19시,폐기물 수집운반/ 처리 및 원료재생업,874
10월,19시,환경 정화 및 복원업,1304
10월,19시,종합 건설업,1161
10월,19시,전문직별 공사업,1084
10월,19시,자동차 및 부품 판매업,1213
10월,19시,도매 및 상품중개업,1103
10월,19시,소매업; 자동차 제외,1348
10월,19시,육상운송 및 파이프라인 운송업,1390
10월,19시,수상 운송업,1028
10월,19시,항공 운송업,1116
10월,19시,창고 및 운송관련 서비스업,1097
10월,19시,숙박업,1139
10월,19시,음식점 및 주점업,1511
10월,19시,출판업,1064
10월,19시,영상/ 오디오 기록물 제작 및 배급업,1308
10월,19시,방송업,1066
10월,19시,통신업,1022
10월,19시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,1006
10월,19시,정보서비스업,1043
10월,19시,금융업,1050
10월,19시,보험 및 연금업,1051
10월,19시,금융 및 보험 관련 서비스업,1050
10월,19시,부동산업,1256
10월,19시,연구개발업,1020
10월,19시,전문서비스업,1144
10월,19시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1104
10월,19시,기타 전문/ 과학 및 기술 서비스업,1065
10월,19시,사업시설 관리 및 조경 서비스업,1063
10월,19시,사업지원 서비스업,1146
10월,19시,임대업;부동산 제외,1191
10월,19시,공공행정/ 국방 및 사회보장 행정,1077
10월,19시,교육 서비스업,897
10월,19시,보건업,979
10월,19시,사회복지 서비스업,885
10월,19시,창작/ 예술 및 여가관련 서비스업,1108
10월,19시,스포츠 및 오락관련 서비스업,1657
10월,19시,협회 및 단체,1094
10월,19시,개인 및 소비용품 수리업,1092
10월,19시,기타 개인 서비스업,1138
10월,19시,가구내 고용활동,1190
10월,19시,국제 및 외국기관,1044
10월,20시,농업,1000
10월,20시,임업,1016
10월,20시,어업,1006
10월,20시,석탄/ 원유 및 천연가스 광업,1215
10월,20시,금속 광업,852
10월,20시,비금속광물 광업;연료용 제외,711
10월,20시,광업 지원 서비스업,822
10월,20시,식료품 제조업,943
10월,20시,음료 제조업,1002
10월,20시,담배 제조업,1026
10월,20시,섬유제품 제조업; 의복제외,965
10월,20시,의복/ 의복액세서리 및 모피제품 제조업,936
10월,20시,가죽/ 가방 및 신발 제조업,846
10월,20시,목재 및 나무제품 제조업;가구제외,943
10월,20시,펄프/ 종이 및 종이제품 제조업,988
10월,20시,인쇄 및 기록매체 복제업,962
10월,20시,코크스/ 연탄 및 석유정제품 제조업,1004
10월,20시,화학물질 및 화학제품 제조업;의약품 제외,987
10월,20시,의료용 물질 및 의약품 제조업,955
10월,20시,고무제품 및 플라스틱제품 제조업,972
10월,20시,비금속 광물제품 제조업,912
10월,20시,1차 금속 제조업,948
10월,20시,금속가공제품 제조업;기계 및 가구 제외,947
10월,20시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,997
10월,20시,의료/ 정밀/ 광학기기 및 시계 제조업,968
10월,20시,전기장비 제조업,907
10월,20시,기타 기계 및 장비 제조업,977
10월,20시,자동차 및 트레일러 제조업,991
10월,20시,기타 운송장비 제조업,884
10월,20시,가구 제조업,976
10월,20시,기타 제품 제조업,954
10월,20시,산업용 기계 및 장비 수리업,961
10월,20시,전기/ 가스/ 증기 및 공기조절 공급업,991
10월,20시,수도사업,1089
10월,20시,하수/ 폐수 및 분뇨 처리업,1038
10월,20시,폐기물 수집운반/ 처리 및 원료재생업,846
10월,20시,환경 정화 및 복원업,1177
10월,20시,종합 건설업,1147
10월,20시,전문직별 공사업,1063
10월,20시,자동차 및 부품 판매업,1022
10월,20시,도매 및 상품중개업,1009
10월,20시,소매업; 자동차 제외,1275
10월,20시,육상운송 및 파이프라인 운송업,1334
10월,20시,수상 운송업,963
10월,20시,항공 운송업,1095
10월,20시,창고 및 운송관련 서비스업,1052
10월,20시,숙박업,1138
10월,20시,음식점 및 주점업,1506
10월,20시,출판업,1033
10월,20시,영상/ 오디오 기록물 제작 및 배급업,1262
10월,20시,방송업,1019
10월,20시,통신업,999
10월,20시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,999
10월,20시,정보서비스업,1009
10월,20시,금융업,907
10월,20시,보험 및 연금업,911
10월,20시,금융 및 보험 관련 서비스업,947
10월,20시,부동산업,1175
10월,20시,연구개발업,965
10월,20시,전문서비스업,1028
10월,20시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,1059
10월,20시,기타 전문/ 과학 및 기술 서비스업,975
10월,20시,사업시설 관리 및 조경 서비스업,1031
10월,20시,사업지원 서비스업,1042
10월,20시,임대업;부동산 제외,1092
10월,20시,공공행정/ 국방 및 사회보장 행정,1003
10월,20시,교육 서비스업,826
10월,20시,보건업,889
10월,20시,사회복지 서비스업,773
10월,20시,창작/ 예술 및 여가관련 서비스업,1054
