월별,시간별,항목,2020 년
11월,22시,펄프/ 종이 및 종이제품 제조업,954
11월,22시,인쇄 및 기록매체 복제업,813
11월,22시,코크스/ 연탄 및 석유정제품 제조업,997
11월,22시,화학물질 및 화학제품 제조업;의약품 제외,969
11월,22시,의료용 물질 및 의약품 제조업,865
11월,22시,고무제품 및 플라스틱제품 제조업,898
11월,22시,비금속 광물제품 제조업,872
11월,22시,1차 금속 제조업,901
11월,22시,금속가공제품 제조업;기계 및 가구 제외,810
11월,22시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,977
11월,22시,의료/ 정밀/ 광학기기 및 시계 제조업,917
11월,22시,전기장비 제조업,888
11월,22시,기타 기계 및 장비 제조업,803
11월,22시,자동차 및 트레일러 제조업,978
11월,22시,기타 운송장비 제조업,824
11월,22시,가구 제조업,816
11월,22시,기타 제품 제조업,793
11월,22시,전기/ 가스/ 증기 및 공기조절 공급업,1013
11월,22시,수도사업,1063
11월,22시,하수/ 폐수 및 분뇨 처리업,1028
11월,22시,폐기물 수집운반/ 처리 및 원료재생업,787
11월,22시,환경 정화 및 복원업,1192
11월,22시,종합 건설업,905
11월,22시,전문직별 공사업,915
11월,22시,자동차 및 부품 판매업,621
11월,22시,도매 및 상품중개업,795
11월,22시,소매업; 자동차 제외,961
11월,22시,육상운송 및 파이프라인 운송업,1156
11월,22시,수상 운송업,861
11월,22시,항공 운송업,831
11월,22시,창고 및 운송관련 서비스업,926
11월,22시,숙박업,1067
11월,22시,음식점 및 주점업,1076
11월,22시,출판업,997
11월,22시,영상/ 오디오 기록물 제작 및 배급업,1060
11월,22시,방송업,951
11월,22시,통신업,970
11월,22시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,970
11월,22시,정보서비스업,975
11월,22시,금융업,777
11월,22시,보험 및 연금업,768
11월,22시,금융 및 보험 관련 서비스업,807
11월,22시,부동산업,915
11월,22시,연구개발업,882
11월,22시,전문서비스업,833
11월,22시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,855
11월,22시,기타 전문/ 과학 및 기술 서비스업,864
11월,22시,사업시설 관리 및 조경 서비스업,898
11월,22시,사업지원 서비스업,846
11월,22시,임대업;부동산 제외,185
11월,22시,공공행정/ 국방 및 사회보장 행정,858
11월,22시,교육 서비스업,671
11월,22시,보건업,802
11월,22시,사회복지 서비스업,716
11월,22시,창작/ 예술 및 여가관련 서비스업,797
11월,22시,스포츠 및 오락관련 서비스업,1042
11월,22시,협회 및 단체,912
11월,22시,개인 및 소비용품 수리업,536
11월,22시,기타 개인 서비스업,817
11월,22시,가구내 고용활동,522
11월,22시,국제 및 외국기관,970
11월,23시,농업,1026
11월,23시,임업,768
11월,23시,어업,999
11월,23시,석탄/ 원유 및 천연가스 광업,1130
11월,23시,금속 광업,716
11월,23시,비금속광물 광업;연료용 제외,598
11월,23시,광업 지원 서비스업,697
11월,23시,식료품 제조업,834
11월,23시,음료 제조업,914
11월,23시,담배 제조업,829
11월,23시,섬유제품 제조업; 의복제외,898
11월,23시,의복/ 의복액세서리 및 모피제품 제조업,637
11월,23시,가죽/ 가방 및 신발 제조업,694
11월,23시,목재 및 나무제품 제조업;가구제외,792
11월,23시,펄프/ 종이 및 종이제품 제조업,928
11월,23시,인쇄 및 기록매체 복제업,744
11월,23시,코크스/ 연탄 및 석유정제품 제조업,996
11월,23시,화학물질 및 화학제품 제조업;의약품 제외,963
11월,23시,의료용 물질 및 의약품 제조업,846
11월,23시,고무제품 및 플라스틱제품 제조업,871
11월,23시,비금속 광물제품 제조업,815
11월,23시,1차 금속 제조업,891
11월,23시,금속가공제품 제조업;기계 및 가구 제외,773
11월,23시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,972
11월,23시,의료/ 정밀/ 광학기기 및 시계 제조업,909
11월,23시,전기장비 제조업,912
11월,23시,기타 기계 및 장비 제조업,767
11월,23시,자동차 및 트레일러 제조업,942
11월,23시,기타 운송장비 제조업,783
11월,23시,가구 제조업,775
11월,23시,기타 제품 제조업,753
11월,23시,전기/ 가스/ 증기 및 공기조절 공급업,993
11월,23시,수도사업,1016
11월,23시,하수/ 폐수 및 분뇨 처리업,1004
11월,23시,폐기물 수집운반/ 처리 및 원료재생업,765
11월,23시,환경 정화 및 복원업,963
11월,23시,종합 건설업,845
11월,23시,전문직별 공사업,862
11월,23시,자동차 및 부품 판매업,534
11월,23시,도매 및 상품중개업,741
11월,23시,소매업; 자동차 제외,796
11월,23시,육상운송 및 파이프라인 운송업,1064
11월,23시,수상 운송업,858
11월,23시,항공 운송업,762
11월,23시,창고 및 운송관련 서비스업,862
11월,23시,숙박업,1049
11월,23시,음식점 및 주점업,895
11월,23시,출판업,954
11월,23시,영상/ 오디오 기록물 제작 및 배급업,888
11월,23시,방송업,922
11월,23시,통신업,961
11월,23시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,956
11월,23시,정보서비스업,962
11월,23시,금융업,718
11월,23시,보험 및 연금업,677
11월,23시,금융 및 보험 관련 서비스업,734
11월,23시,부동산업,790
11월,23시,연구개발업,841
11월,23시,전문서비스업,771
11월,23시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,821
11월,23시,기타 전문/ 과학 및 기술 서비스업,824
11월,23시,사업시설 관리 및 조경 서비스업,817
11월,23시,사업지원 서비스업,762
11월,23시,임대업;부동산 제외,172
11월,23시,공공행정/ 국방 및 사회보장 행정,795
11월,23시,교육 서비스업,645
11월,23시,보건업,779
11월,23시,사회복지 서비스업,907
11월,23시,창작/ 예술 및 여가관련 서비스업,701
11월,23시,스포츠 및 오락관련 서비스업,837
11월,23시,협회 및 단체,901
11월,23시,개인 및 소비용품 수리업,456
11월,23시,기타 개인 서비스업,711
11월,23시,가구내 고용활동,536
11월,23시,국제 및 외국기관,929
11월,24시,농업,1036
11월,24시,임업,834
11월,24시,어업,997
11월,24시,석탄/ 원유 및 천연가스 광업,827
11월,24시,금속 광업,765
11월,24시,비금속광물 광업;연료용 제외,479
11월,24시,광업 지원 서비스업,683
11월,24시,식료품 제조업,832
11월,24시,음료 제조업,901
11월,24시,담배 제조업,782
11월,24시,섬유제품 제조업; 의복제외,921
11월,24시,의복/ 의복액세서리 및 모피제품 제조업,605
11월,24시,가죽/ 가방 및 신발 제조업,670
11월,24시,목재 및 나무제품 제조업;가구제외,768
11월,24시,펄프/ 종이 및 종이제품 제조업,954
11월,24시,인쇄 및 기록매체 복제업,702
11월,24시,코크스/ 연탄 및 석유정제품 제조업,994
11월,24시,화학물질 및 화학제품 제조업;의약품 제외,962
11월,24시,의료용 물질 및 의약품 제조업,847
11월,24시,고무제품 및 플라스틱제품 제조업,877
11월,24시,비금속 광물제품 제조업,889
11월,24시,1차 금속 제조업,1058
11월,24시,금속가공제품 제조업;기계 및 가구 제외,784
11월,24시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,975
11월,24시,의료/ 정밀/ 광학기기 및 시계 제조업,966
11월,24시,전기장비 제조업,930
11월,24시,기타 기계 및 장비 제조업,748
11월,24시,자동차 및 트레일러 제조업,919
11월,24시,기타 운송장비 제조업,759
11월,24시,가구 제조업,758
11월,24시,기타 제품 제조업,734
11월,24시,전기/ 가스/ 증기 및 공기조절 공급업,1030
11월,24시,수도사업,990
11월,24시,하수/ 폐수 및 분뇨 처리업,994
11월,24시,폐기물 수집운반/ 처리 및 원료재생업,745
11월,24시,환경 정화 및 복원업,730
11월,24시,종합 건설업,796
11월,24시,전문직별 공사업,819
11월,24시,자동차 및 부품 판매업,486
11월,24시,도매 및 상품중개업,693
11월,24시,소매업; 자동차 제외,656
11월,24시,육상운송 및 파이프라인 운송업,880
11월,24시,수상 운송업,1089
11월,24시,항공 운송업,720
11월,24시,창고 및 운송관련 서비스업,835
11월,24시,숙박업,1074
11월,24시,음식점 및 주점업,781
11월,24시,출판업,938
11월,24시,영상/ 오디오 기록물 제작 및 배급업,771
11월,24시,방송업,888
11월,24시,통신업,954
11월,24시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,945
11월,24시,정보서비스업,954
11월,24시,금융업,675
11월,24시,보험 및 연금업,616
11월,24시,금융 및 보험 관련 서비스업,691
11월,24시,부동산업,704
11월,24시,연구개발업,843
11월,24시,전문서비스업,770
11월,24시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,797
11월,24시,기타 전문/ 과학 및 기술 서비스업,796
11월,24시,사업시설 관리 및 조경 서비스업,773
11월,24시,사업지원 서비스업,721
11월,24시,임대업;부동산 제외,171
11월,24시,공공행정/ 국방 및 사회보장 행정,762
11월,24시,교육 서비스업,673
11월,24시,보건업,797
11월,24시,사회복지 서비스업,1237
11월,24시,창작/ 예술 및 여가관련 서비스업,668
11월,24시,스포츠 및 오락관련 서비스업,714
11월,24시,협회 및 단체,981
11월,24시,개인 및 소비용품 수리업,417
11월,24시,기타 개인 서비스업,682
11월,24시,가구내 고용활동,487
11월,24시,국제 및 외국기관,908
12월,1시,농업,1100
12월,1시,임업,832
12월,1시,어업,995
12월,1시,석탄/ 원유 및 천연가스 광업,696
12월,1시,금속 광업,783
12월,1시,비금속광물 광업;연료용 제외,559
12월,1시,광업 지원 서비스업,697
12월,1시,식료품 제조업,783
12월,1시,음료 제조업,806
12월,1시,담배 제조업,821
12월,1시,섬유제품 제조업; 의복제외,885
12월,1시,의복/ 의복액세서리 및 모피제품 제조업,497
12월,1시,가죽/ 가방 및 신발 제조업,559
12월,1시,목재 및 나무제품 제조업;가구제외,744
12월,1시,펄프/ 종이 및 종이제품 제조업,919
12월,1시,인쇄 및 기록매체 복제업,675
12월,1시,코크스/ 연탄 및 석유정제품 제조업,1006
12월,1시,화학물질 및 화학제품 제조업;의약품 제외,966
12월,1시,의료용 물질 및 의약품 제조업,857
12월,1시,고무제품 및 플라스틱제품 제조업,782
12월,1시,비금속 광물제품 제조업,931
12월,1시,1차 금속 제조업,1125
12월,1시,금속가공제품 제조업;기계 및 가구 제외,700
12월,1시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,959
12월,1시,의료/ 정밀/ 광학기기 및 시계 제조업,905
12월,1시,전기장비 제조업,867
12월,1시,기타 기계 및 장비 제조업,636
12월,1시,자동차 및 트레일러 제조업,742
12월,1시,기타 운송장비 제조업,784
12월,1시,가구 제조업,620
12월,1시,기타 제품 제조업,644
12월,1시,전기/ 가스/ 증기 및 공기조절 공급업,1022
12월,1시,수도사업,949
12월,1시,하수/ 폐수 및 분뇨 처리업,971
12월,1시,폐기물 수집운반/ 처리 및 원료재생업,698
12월,1시,환경 정화 및 복원업,696
12월,1시,종합 건설업,717
12월,1시,전문직별 공사업,736
12월,1시,자동차 및 부품 판매업,381
12월,1시,도매 및 상품중개업,628
12월,1시,소매업; 자동차 제외,521
12월,1시,육상운송 및 파이프라인 운송업,518
12월,1시,수상 운송업,941
12월,1시,항공 운송업,631
12월,1시,창고 및 운송관련 서비스업,774
12월,1시,숙박업,994
12월,1시,음식점 및 주점업,568
12월,1시,출판업,898
12월,1시,영상/ 오디오 기록물 제작 및 배급업,795
12월,1시,방송업,824
12월,1시,통신업,928
12월,1시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,917
12월,1시,정보서비스업,928
12월,1시,금융업,522
12월,1시,보험 및 연금업,518
12월,1시,금융 및 보험 관련 서비스업,624
12월,1시,부동산업,582
12월,1시,연구개발업,807
12월,1시,전문서비스업,675
12월,1시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,709
12월,1시,기타 전문/ 과학 및 기술 서비스업,752
12월,1시,사업시설 관리 및 조경 서비스업,687
12월,1시,사업지원 서비스업,667
12월,1시,임대업;부동산 제외,324
12월,1시,공공행정/ 국방 및 사회보장 행정,698
12월,1시,교육 서비스업,638
12월,1시,보건업,759
12월,1시,사회복지 서비스업,1171
12월,1시,창작/ 예술 및 여가관련 서비스업,642
12월,1시,스포츠 및 오락관련 서비스업,696
12월,1시,협회 및 단체,892
12월,1시,개인 및 소비용품 수리업,338
12월,1시,기타 개인 서비스업,647
12월,1시,가구내 고용활동,386
12월,1시,국제 및 외국기관,894
12월,2시,농업,1102
12월,2시,임업,837
12월,2시,어업,992
12월,2시,석탄/ 원유 및 천연가스 광업,772
12월,2시,금속 광업,795
12월,2시,비금속광물 광업;연료용 제외,559
12월,2시,광업 지원 서비스업,689
12월,2시,식료품 제조업,776
12월,2시,음료 제조업,834
12월,2시,담배 제조업,799
12월,2시,섬유제품 제조업; 의복제외,884
12월,2시,의복/ 의복액세서리 및 모피제품 제조업,505
12월,2시,가죽/ 가방 및 신발 제조업,563
12월,2시,목재 및 나무제품 제조업;가구제외,739
12월,2시,펄프/ 종이 및 종이제품 제조업,941
12월,2시,인쇄 및 기록매체 복제업,680
12월,2시,코크스/ 연탄 및 석유정제품 제조업,1006
12월,2시,화학물질 및 화학제품 제조업;의약품 제외,970
12월,2시,의료용 물질 및 의약품 제조업,865
12월,2시,고무제품 및 플라스틱제품 제조업,787
12월,2시,비금속 광물제품 제조업,936
12월,2시,1차 금속 제조업,1141
12월,2시,금속가공제품 제조업;기계 및 가구 제외,713
12월,2시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,962
12월,2시,의료/ 정밀/ 광학기기 및 시계 제조업,913
12월,2시,전기장비 제조업,897
12월,2시,기타 기계 및 장비 제조업,637
12월,2시,자동차 및 트레일러 제조업,735
12월,2시,기타 운송장비 제조업,811
12월,2시,가구 제조업,620
12월,2시,기타 제품 제조업,650
12월,2시,전기/ 가스/ 증기 및 공기조절 공급업,986
12월,2시,수도사업,915
12월,2시,하수/ 폐수 및 분뇨 처리업,953
12월,2시,폐기물 수집운반/ 처리 및 원료재생업,718
12월,2시,환경 정화 및 복원업,626
12월,2시,종합 건설업,704
12월,2시,전문직별 공사업,725
12월,2시,자동차 및 부품 판매업,370
12월,2시,도매 및 상품중개업,624
12월,2시,소매업; 자동차 제외,504
12월,2시,육상운송 및 파이프라인 운송업,365
12월,2시,수상 운송업,944
12월,2시,항공 운송업,621
12월,2시,창고 및 운송관련 서비스업,770
12월,2시,숙박업,947
12월,2시,음식점 및 주점업,532
12월,2시,출판업,872
12월,2시,영상/ 오디오 기록물 제작 및 배급업,775
12월,2시,방송업,830
12월,2시,통신업,920
12월,2시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,912
12월,2시,정보서비스업,941
12월,2시,금융업,514
12월,2시,보험 및 연금업,516
12월,2시,금융 및 보험 관련 서비스업,620
12월,2시,부동산업,562
12월,2시,연구개발업,800
12월,2시,전문서비스업,643
12월,2시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,777
12월,2시,기타 전문/ 과학 및 기술 서비스업,740
12월,2시,사업시설 관리 및 조경 서비스업,693
12월,2시,사업지원 서비스업,651
12월,2시,임대업;부동산 제외,246
12월,2시,공공행정/ 국방 및 사회보장 행정,687
12월,2시,교육 서비스업,632
12월,2시,보건업,752
12월,2시,사회복지 서비스업,1126
12월,2시,창작/ 예술 및 여가관련 서비스업,635
12월,2시,스포츠 및 오락관련 서비스업,687
12월,2시,협회 및 단체,867
12월,2시,개인 및 소비용품 수리업,315
12월,2시,기타 개인 서비스업,633
12월,2시,가구내 고용활동,362
12월,2시,국제 및 외국기관,882
12월,3시,농업,1105
12월,3시,임업,833
12월,3시,어업,989
12월,3시,석탄/ 원유 및 천연가스 광업,767
12월,3시,금속 광업,789
12월,3시,비금속광물 광업;연료용 제외,572
12월,3시,광업 지원 서비스업,683
12월,3시,식료품 제조업,768
12월,3시,음료 제조업,836
12월,3시,담배 제조업,792
12월,3시,섬유제품 제조업; 의복제외,880
12월,3시,의복/ 의복액세서리 및 모피제품 제조업,507
12월,3시,가죽/ 가방 및 신발 제조업,563
12월,3시,목재 및 나무제품 제조업;가구제외,743
12월,3시,펄프/ 종이 및 종이제품 제조업,959
12월,3시,인쇄 및 기록매체 복제업,689
12월,3시,코크스/ 연탄 및 석유정제품 제조업,1005
12월,3시,화학물질 및 화학제품 제조업;의약품 제외,968
12월,3시,의료용 물질 및 의약품 제조업,866
12월,3시,고무제품 및 플라스틱제품 제조업,795
12월,3시,비금속 광물제품 제조업,937
12월,3시,1차 금속 제조업,1139
12월,3시,금속가공제품 제조업;기계 및 가구 제외,711
12월,3시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,963
12월,3시,의료/ 정밀/ 광학기기 및 시계 제조업,915
12월,3시,전기장비 제조업,900
12월,3시,기타 기계 및 장비 제조업,637
12월,3시,자동차 및 트레일러 제조업,733
12월,3시,기타 운송장비 제조업,804
12월,3시,가구 제조업,625
12월,3시,기타 제품 제조업,653
12월,3시,전기/ 가스/ 증기 및 공기조절 공급업,975
12월,3시,수도사업,892
12월,3시,하수/ 폐수 및 분뇨 처리업,938
12월,3시,폐기물 수집운반/ 처리 및 원료재생업,723
12월,3시,환경 정화 및 복원업,571
12월,3시,종합 건설업,693
12월,3시,전문직별 공사업,723
12월,3시,자동차 및 부품 판매업,362
12월,3시,도매 및 상품중개업,669
12월,3시,소매업; 자동차 제외,494
12월,3시,육상운송 및 파이프라인 운송업,351
12월,3시,수상 운송업,910
12월,3시,항공 운송업,609
12월,3시,창고 및 운송관련 서비스업,755
12월,3시,숙박업,908
12월,3시,음식점 및 주점업,511
12월,3시,출판업,861
12월,3시,영상/ 오디오 기록물 제작 및 배급업,739
12월,3시,방송업,817
12월,3시,통신업,916
12월,3시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,908
12월,3시,정보서비스업,938
12월,3시,금융업,512
12월,3시,보험 및 연금업,512
12월,3시,금융 및 보험 관련 서비스업,615
12월,3시,부동산업,549
12월,3시,연구개발업,794
12월,3시,전문서비스업,634
12월,3시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,802
12월,3시,기타 전문/ 과학 및 기술 서비스업,734
12월,3시,사업시설 관리 및 조경 서비스업,685
12월,3시,사업지원 서비스업,637
12월,3시,임대업;부동산 제외,220
12월,3시,공공행정/ 국방 및 사회보장 행정,682
12월,3시,교육 서비스업,622
12월,3시,보건업,746
12월,3시,사회복지 서비스업,1076
12월,3시,창작/ 예술 및 여가관련 서비스업,630
12월,3시,스포츠 및 오락관련 서비스업,681
12월,3시,협회 및 단체,849
12월,3시,개인 및 소비용품 수리업,304
12월,3시,기타 개인 서비스업,633
12월,3시,가구내 고용활동,362
12월,3시,국제 및 외국기관,877
12월,4시,농업,1113
12월,4시,임업,830
12월,4시,어업,988
12월,4시,석탄/ 원유 및 천연가스 광업,746
12월,4시,금속 광업,769
12월,4시,비금속광물 광업;연료용 제외,597
12월,4시,광업 지원 서비스업,677
12월,4시,식료품 제조업,760
12월,4시,음료 제조업,837
12월,4시,담배 제조업,756
12월,4시,섬유제품 제조업; 의복제외,879
12월,4시,의복/ 의복액세서리 및 모피제품 제조업,507
12월,4시,가죽/ 가방 및 신발 제조업,568
12월,4시,목재 및 나무제품 제조업;가구제외,741
12월,4시,펄프/ 종이 및 종이제품 제조업,964
12월,4시,인쇄 및 기록매체 복제업,697
12월,4시,코크스/ 연탄 및 석유정제품 제조업,1005
12월,4시,화학물질 및 화학제품 제조업;의약품 제외,968
12월,4시,의료용 물질 및 의약품 제조업,868
12월,4시,고무제품 및 플라스틱제품 제조업,803
12월,4시,비금속 광물제품 제조업,938
12월,4시,1차 금속 제조업,1136
12월,4시,금속가공제품 제조업;기계 및 가구 제외,710
12월,4시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,962
12월,4시,의료/ 정밀/ 광학기기 및 시계 제조업,910
12월,4시,전기장비 제조업,892
12월,4시,기타 기계 및 장비 제조업,641
12월,4시,자동차 및 트레일러 제조업,726
12월,4시,기타 운송장비 제조업,816
12월,4시,가구 제조업,630
12월,4시,기타 제품 제조업,651
12월,4시,전기/ 가스/ 증기 및 공기조절 공급업,983
12월,4시,수도사업,880
12월,4시,하수/ 폐수 및 분뇨 처리업,925
12월,4시,폐기물 수집운반/ 처리 및 원료재생업,719
12월,4시,환경 정화 및 복원업,565
12월,4시,종합 건설업,687
12월,4시,전문직별 공사업,724
12월,4시,자동차 및 부품 판매업,358
12월,4시,도매 및 상품중개업,670
12월,4시,소매업; 자동차 제외,491
12월,4시,육상운송 및 파이프라인 운송업,362
12월,4시,수상 운송업,892
12월,4시,항공 운송업,610
12월,4시,창고 및 운송관련 서비스업,752
12월,4시,숙박업,885
12월,4시,음식점 및 주점업,502
12월,4시,출판업,860
12월,4시,영상/ 오디오 기록물 제작 및 배급업,707
12월,4시,방송업,797
12월,4시,통신업,915
12월,4시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,907
12월,4시,정보서비스업,932
12월,4시,금융업,511
12월,4시,보험 및 연금업,508
12월,4시,금융 및 보험 관련 서비스업,616
12월,4시,부동산업,546
12월,4시,연구개발업,792
12월,4시,전문서비스업,631
12월,4시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,804
12월,4시,기타 전문/ 과학 및 기술 서비스업,739
12월,4시,사업시설 관리 및 조경 서비스업,674
12월,4시,사업지원 서비스업,641
12월,4시,임대업;부동산 제외,192
12월,4시,공공행정/ 국방 및 사회보장 행정,682
12월,4시,교육 서비스업,616
12월,4시,보건업,748
12월,4시,사회복지 서비스업,1031
12월,4시,창작/ 예술 및 여가관련 서비스업,625
12월,4시,스포츠 및 오락관련 서비스업,680
12월,4시,협회 및 단체,856
12월,4시,개인 및 소비용품 수리업,299
12월,4시,기타 개인 서비스업,669
12월,4시,가구내 고용활동,441
12월,4시,국제 및 외국기관,878
12월,5시,농업,1131
12월,5시,임업,830
12월,5시,어업,988
12월,5시,석탄/ 원유 및 천연가스 광업,756
12월,5시,금속 광업,767
12월,5시,비금속광물 광업;연료용 제외,592
12월,5시,광업 지원 서비스업,665
12월,5시,식료품 제조업,759
12월,5시,음료 제조업,839
12월,5시,담배 제조업,742
12월,5시,섬유제품 제조업; 의복제외,877
12월,5시,의복/ 의복액세서리 및 모피제품 제조업,511
12월,5시,가죽/ 가방 및 신발 제조업,590
12월,5시,목재 및 나무제품 제조업;가구제외,743
12월,5시,펄프/ 종이 및 종이제품 제조업,964
12월,5시,인쇄 및 기록매체 복제업,699
12월,5시,코크스/ 연탄 및 석유정제품 제조업,1005
12월,5시,화학물질 및 화학제품 제조업;의약품 제외,969
12월,5시,의료용 물질 및 의약품 제조업,870
12월,5시,고무제품 및 플라스틱제품 제조업,797
12월,5시,비금속 광물제품 제조업,937
12월,5시,1차 금속 제조업,1119
12월,5시,금속가공제품 제조업;기계 및 가구 제외,708
12월,5시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,962
12월,5시,의료/ 정밀/ 광학기기 및 시계 제조업,889
12월,5시,전기장비 제조업,888
12월,5시,기타 기계 및 장비 제조업,644
12월,5시,자동차 및 트레일러 제조업,729
12월,5시,기타 운송장비 제조업,804
12월,5시,가구 제조업,636
12월,5시,기타 제품 제조업,652
12월,5시,전기/ 가스/ 증기 및 공기조절 공급업,1014
12월,5시,수도사업,879
12월,5시,하수/ 폐수 및 분뇨 처리업,922
12월,5시,폐기물 수집운반/ 처리 및 원료재생업,727
12월,5시,환경 정화 및 복원업,572
12월,5시,종합 건설업,707
12월,5시,전문직별 공사업,754
12월,5시,자동차 및 부품 판매업,365
12월,5시,도매 및 상품중개업,681
12월,5시,소매업; 자동차 제외,499
12월,5시,육상운송 및 파이프라인 운송업,449
12월,5시,수상 운송업,902
12월,5시,항공 운송업,616
12월,5시,창고 및 운송관련 서비스업,763
12월,5시,숙박업,884
12월,5시,음식점 및 주점업,508
12월,5시,출판업,872
12월,5시,영상/ 오디오 기록물 제작 및 배급업,704
12월,5시,방송업,794
12월,5시,통신업,918
12월,5시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,907
12월,5시,정보서비스업,933
12월,5시,금융업,525
12월,5시,보험 및 연금업,519
12월,5시,금융 및 보험 관련 서비스업,628
12월,5시,부동산업,554
12월,5시,연구개발업,795
12월,5시,전문서비스업,629
12월,5시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,792
12월,5시,기타 전문/ 과학 및 기술 서비스업,752
12월,5시,사업시설 관리 및 조경 서비스업,685
12월,5시,사업지원 서비스업,646
12월,5시,임대업;부동산 제외,343
12월,5시,공공행정/ 국방 및 사회보장 행정,692
12월,5시,교육 서비스업,621
12월,5시,보건업,766
12월,5시,사회복지 서비스업,1009
12월,5시,창작/ 예술 및 여가관련 서비스업,630
12월,5시,스포츠 및 오락관련 서비스업,702
12월,5시,협회 및 단체,1015
12월,5시,개인 및 소비용품 수리업,305
12월,5시,기타 개인 서비스업,788
12월,5시,가구내 고용활동,1078
12월,5시,국제 및 외국기관,890
12월,6시,농업,1160
12월,6시,임업,812
12월,6시,어업,994
12월,6시,석탄/ 원유 및 천연가스 광업,793
12월,6시,금속 광업,734
12월,6시,비금속광물 광업;연료용 제외,603
12월,6시,광업 지원 서비스업,681
12월,6시,식료품 제조업,772
12월,6시,음료 제조업,845
12월,6시,담배 제조업,747
12월,6시,섬유제품 제조업; 의복제외,876
12월,6시,의복/ 의복액세서리 및 모피제품 제조업,517
12월,6시,가죽/ 가방 및 신발 제조업,638
12월,6시,목재 및 나무제품 제조업;가구제외,758
12월,6시,펄프/ 종이 및 종이제품 제조업,955
12월,6시,인쇄 및 기록매체 복제업,711
12월,6시,코크스/ 연탄 및 석유정제품 제조업,1000
12월,6시,화학물질 및 화학제품 제조업;의약품 제외,969
12월,6시,의료용 물질 및 의약품 제조업,871
12월,6시,고무제품 및 플라스틱제품 제조업,792
12월,6시,비금속 광물제품 제조업,940
12월,6시,1차 금속 제조업,1093
12월,6시,금속가공제품 제조업;기계 및 가구 제외,716
12월,6시,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,963
12월,6시,의료/ 정밀/ 광학기기 및 시계 제조업,885
12월,6시,전기장비 제조업,855
12월,6시,기타 기계 및 장비 제조업,651
12월,6시,자동차 및 트레일러 제조업,738
12월,6시,기타 운송장비 제조업,782
12월,6시,가구 제조업,649
12월,6시,기타 제품 제조업,666
12월,6시,전기/ 가스/ 증기 및 공기조절 공급업,1010
12월,6시,수도사업,900
12월,6시,하수/ 폐수 및 분뇨 처리업,921
12월,6시,폐기물 수집운반/ 처리 및 원료재생업,745
12월,6시,환경 정화 및 복원업,603
12월,6시,종합 건설업,767
12월,6시,전문직별 공사업,825
12월,6시,자동차 및 부품 판매업,401
12월,6시,도매 및 상품중개업,707
12월,6시,소매업; 자동차 제외,523
12월,6시,육상운송 및 파이프라인 운송업,779
12월,6시,수상 운송업,974
12월,6시,항공 운송업,635
12월,6시,창고 및 운송관련 서비스업,796
12월,6시,숙박업,914
12월,6시,음식점 및 주점업,541
12월,6시,출판업,890
12월,6시,영상/ 오디오 기록물 제작 및 배급업,748
12월,6시,방송업,838
12월,6시,통신업,929
12월,6시,컴퓨터 프로그래밍/ 시스템 통합 및 관리업,915
12월,6시,정보서비스업,942
12월,6시,금융업,584
12월,6시,보험 및 연금업,596
12월,6시,금융 및 보험 관련 서비스업,702
12월,6시,부동산업,594
12월,6시,연구개발업,816
12월,6시,전문서비스업,691
12월,6시,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,770
12월,6시,기타 전문/ 과학 및 기술 서비스업,793
12월,6시,사업시설 관리 및 조경 서비스업,694
12월,6시,사업지원 서비스업,698
12월,6시,임대업;부동산 제외,410
12월,6시,공공행정/ 국방 및 사회보장 행정,734
12월,6시,교육 서비스업,647
12월,6시,보건업,837
12월,6시,사회복지 서비스업,1033
12월,6시,창작/ 예술 및 여가관련 서비스업,644
12월,6시,스포츠 및 오락관련 서비스업,783
12월,6시,협회 및 단체,1145
12월,6시,개인 및 소비용품 수리업,340
